Product Manufacturer,YoW Product#,YoW Item#,Mfctr. Model No.,Product Code, List Price , DBM , Image Name ,Collection Name,Product Name,Product Name Short,Finish,Product Description, Product Weight ,Bullet #1,Bullet #2,Bullet #3,Bullet #4,Bullet #5,Bullet #6,Bullet #7,Bullet #8,Bullet #9,Bullet #10,Bullet #11,Bullet #12,Bullet #13,UPC,Lead Restriction?,Shipping Method
Pegasus,PEFP0A5019BN,273041,FP0A5019BNV,PE-FP0A5019BNV, 364.06 , Y , PE_FP0A5019BNV.jpg ,Asti,"Pegasus FP0A5019BNV Asti Pull-Out Spray Kitchen Faucet, Brushed Nickel Finish",Pegasus FP0A5019BNV Asti Pull-Out Spray Kitchen Faucet,Brushed Nickel,Pegasus Asti Pull-Out Spray Kitchen Faucet in Brushed Nickel # FP0A5019BNV. This Asti pull-down kitchen Faucet Is the perfect choice for your new kitchen faucet. It features a sleek Modern design that will change the look of your kitchen. Matching bar faucet is available., 6.09 ,1-Hole Installation,"1/2"" Inlets","17-1/8"" Spout Height","9-3/8"" Aerator Clearance","8-7/8"" Spout Reach","1-1/2"" Maximum Deck Thickness",Dual Spray Function,Lever Handle,,,,,,019934822602,Y,UPS
Pegasus,PEFP0A5013RB,249029,FP0A5013RBP,PE-FP0A5013RBP, 364.06 , N , PE_FP0A5013RBP.jpg ,Newbury,"Pegasus FP0A5013RBP Newbury Pull-Out Spray Kitchen Faucet, Oil Rubbed Bronze Finish",Pegasus FP0A5013RBP Newbury Pull-Out Spray Kitchen Faucet,Oil Rubbed Bronze,Pegasus Newbury Pull-Out Spray Kitchen Faucet in Oil Rubbed Bronze # FP0A5013RBP. This Newbury High Arc pull down kitchen faucet is the perfect choice for your kitchen makeover. It's sleek design and elegant finish will bring continuity to your kitchen., 8.30 ,1-Hole Installation,"1/2"" Inlets","16-1/2"" Spout Height","8-1/2"" Aerator Clearance","8-13/16"" Spout Reach","1-1/2"" Maximum Deck Thickness",Dual Spray Function,Lever Handle,,,,,,019934822305,Y,UPS
Pegasus,PEFP0A5013BN,249025,FP0A5013BNV,PE-FP0A5013BNV, 364.06 , N , PE_FP0A5013BNV.jpg ,Newbury,"Pegasus FP0A5013BNV Newbury Pull-Out Spray Kitchen Faucet, Brushed Nickel Finish",Pegasus FP0A5013BNV Newbury Pull-Out Spray Kitchen Faucet,Brushed Nickel,Pegasus Newbury Pull-Out Spray Kitchen Faucet in Brushed Nickel # FP0A5013BNV. This Newbury High Arc pull down kitchen faucet is the perfect choice for your kitchen makeover. It's sleek design and elegant finish will bring continuity to your kitchen., 8.59 ,1-Hole Installation,"1/2"" Inlets","16-1/2"" Spout Height","8-1/2"" Aerator Clearance","8-13/16"" Spout Reach","1-1/2"" Maximum Deck Thickness",Dual Spray Function,Lever Handle,,,,,,019934822299,Y,UPS
Pegasus,PEFP0A5012BN,249041,FP0A5012BNV,PE-FP0A5012BNV, 364.06 , N , PE_FP0A5012BNV.jpg ,Luca,"Pegasus FP0A5012BNV Luca Pull-Out Spray Kitchen Faucet with Soap Dispenser, Brushed Nickel Finish",Pegasus FP0A5012BNV Luca Pull-Out Spray Kitchen Faucet with Soap Dispenser,Brushed Nickel,Pegasus Luca Pull-Out Spray Kitchen Faucet with Soap Dispenser in Brushed Nickel # FP0A5012BNV. This Luca Faucet Is the perfect choice for your new kitchen faucet. It features a sleek Modern design that will change the look of your kitchen. Matching bar faucet is available., 8.05 ,2-Hole Installation,"1/2"" Inlets","16-15/16"" Spout Height","9-1/16"" Aerator Clearance","8-3/4"" Spout Reach","1-1/2"" Maximum Deck Thickness",Includes Soap Dispenser,Dual Spray Function,Lever Handle,,,,,019934822312,Y,UPS
Pegasus,PEFP0A4023BN,273045,FP0A4023BNV,PE-FP0A4023BNV, 364.06 , Y , PE_FP0A4023BNV.jpg ,Livia,"Pegasus FP0A4023BNV Livia Pull-Out Spray Kitchen Faucet, Brushed Nickel Finish",Pegasus FP0A4023BNV Livia Pull-Out Spray Kitchen Faucet,Brushed Nickel,Pegasus Livia Pull-Out Spray Kitchen Faucet in Brushed Nickel # FP0A4023BNV. This Livia pull-down kitchen faucet Is the perfect choice for your new kitchen faucet. It features a sleek traditional design that will change the look of your kitchen. Matching bar faucet is available., 7.60 ,1-Hole Installation,"1/2"" Inlets","16-1/2"" Spout Height","9-3/8"" Aerator Clearance","8-1/4"" Spout Reach","1-1/2"" Maximum Deck Thickness",Dual Spray Function,Lever Handle,,,,,,019934822589,Y,UPS
Pegasus,PEFL26308W,468736,FL-2630-8W,PE-FL-2630-8W, 310.94 , N , PE_FL26308W.jpg ,Aden,"Pegasus FL-2630-8W Aden 8-Inch Centerset Pedestal Sink, White Finish","Pegasus FL-2630-8W Aden 8"" Pedestal Sink",White,Pegasus Aden 8-Inch Centerset Pedestal Sink in White # FL-2630-8W. , 79.20 ,Grade A Vitreous China,"Overall: 24-4/5"" x 20-2/5"" x 33-2/5""","Bowl Depth: 9""",Distinctively contemporary line details,Design coordinates with Aden toilet,Includes mounting hardware,Rear Overflow,,,,,,,721015351504,N,UPS
Pegasus,PEFL1950SWH,586385,FL-1950-SWH,PE-FL-1950-SWH, 305.88 , N , PE_FL1950SWH.jpg ,Structure,"Pegasus FL-1950-SWH Structure Single-Hole Lavatory Sink Combo, White Finish",Pegasus FL-1950-SWH Structure Single-Hole Lav Sink Combo,White,"Pegasus Structure Single-Hole Lavatory Sink Combo in White # FL-1950-SWH. The Structure Pedestal Lavatory puts a modern touch on traditional design. Its Art Deco appearance is updated with smoother lines and modern minimal appeal the perfect balance of a time-honored look and modern flair. The Structure Suite is available in 3 color finishes and options of single hole, 4-Inch or 8-Inch centers.", 89.00 ,Vitreous China,"Overall: 28-1/4"" x 20"" x 34""","Overall Depth: 9-1/2""","High Quality, Grade A Vitreous China",Integral Faucet Deck,Stylish Art Deco Design,Rear Overflow,,,,,,,721015352921,N,UPS
Pegasus,PEFL1950SBK,586393,FL-1950-SBK,PE-FL-1950-SBK, 301.18 , N , PE_FL1950SBK.jpg ,Structure,"Pegasus FL-1950-SBK Structure Single-Hole Lavatory Sink Combo, Black Finish",Pegasus FL-1950-SBK Structure Single-Hole Lav Sink Combo,Black,"Pegasus Structure Single-Hole Lavatory Sink Combo in Black # FL-1950-SBK. The Structure Pedestal Lavatory puts a modern touch on traditional design. Its Art Deco appearance is updated with smoother lines and modern minimal appeal the perfect balance of a time-honored look and modern flair. The Structure Suite is available in 3 color finishes and options of single hole, 4-Inch or 8-Inch centers.", 89.00 ,Vitreous China,"Overall: 28-1/4"" x 20"" x 34""","Overall Depth: 9-1/2""","High Quality, Grade A Vitreous China",Integral Faucet Deck,Stylish Art Deco Design,Rear Overflow,,,,,,,721015352938,N,UPS
Pegasus,PEFL1950SBI,586389,FL-1950-SBI,PE-FL-1950-SBI, 283.53 , N , PE_FL1950SBI.jpg ,Structure,"Pegasus FL-1950-SBI Structure Single-Hole Lavatory Sink Combo, Biscuit Finish",Pegasus FL-1950-SBI Structure Single-Hole Lav Sink Combo,Biscuit,"Pegasus Structure Single-Hole Lavatory Sink Combo in Biscuit # FL-1950-SBI. The Structure Pedestal Lavatory puts a modern touch on traditional design. Its Art Deco appearance is updated with smoother lines and modern minimal appeal the perfect balance of a time-honored look and modern flair. The Structure Suite is available in 3 color finishes and options of single hole, 4-Inch or 8-Inch centers.", 89.00 ,Vitreous China,"Overall: 28-1/4"" x 20"" x 34""","Overall Depth: 9-1/2""","High Quality, Grade A Vitreous China",Integral Faucet Deck,Stylish Art Deco Design,Rear Overflow,,,,,,,721015352945,N,UPS
Pegasus,PEFL19508WH,586361,FL-1950-8WH,PE-FL-1950-8WH, 294.12 , N , PE_FL19508WH.jpg ,Structure,"Pegasus FL-1950-8WH Structure 4-Inch Centerset Lavatory Sink Combo, White Finish","Pegasus FL-1950-8WH Structure 4"" Lav Sink Combo",White,"Pegasus Structure 4-Inch Centerset Lavatory Sink Combo in White # FL-1950-8WH. The Structure Pedestal Lavatory puts a modern touch on traditional design. Its Art Deco appearance is updated with smoother lines and modern minimal appeal the perfect balance of a time-honored look and modern flair. The Structure Suite is available in 3 color finishes and options of single hole, 4-Inch or 8-Inch centers.", 89.00 ,Vitreous China,"Overall: 28-1/4"" x 20"" x 34""","Overall Depth: 9-1/2""","High Quality, Grade A Vitreous China",Integral Faucet Deck,Stylish Art Deco Design,Rear Overflow,,,,,,,721015353003,N,UPS
Pegasus,PEFL19508BK,586369,FL-1950-8BK,PE-FL-1950-8BK, 352.94 , N , PE_FL19508BK.jpg ,Structure,"Pegasus FL-1950-8BK Structure 4-Inch Centerset Lavatory Sink Combo, Black Finish","Pegasus FL-1950-8BK Structure 4"" Lav Sink Combo",Black,"Pegasus Structure 4-Inch Centerset Lavatory Sink Combo in Black # FL-1950-8BK. The Structure Pedestal Lavatory puts a modern touch on traditional design. Its Art Deco appearance is updated with smoother lines and modern minimal appeal the perfect balance of a time-honored look and modern flair. The Structure Suite is available in 3 color finishes and options of single hole, 4-Inch or 8-Inch centers.", 89.00 ,Vitreous China,"Overall: 28-1/4"" x 20"" x 34""","Overall Depth: 9-1/2""","High Quality, Grade A Vitreous China",Integral Faucet Deck,Stylish Art Deco Design,Rear Overflow,,,,,,,721015352983,N,UPS
Pegasus,PEFL19508BI,586365,FL-1950-8BI,PE-FL-1950-8BI, 281.18 , N , PE_FL19508BI.jpg ,Structure,"Pegasus FL-1950-8BI Structure 4-Inch Centerset Lavatory Sink Combo, Biscuit Finish","Pegasus FL-1950-8BI Structure 4"" Lav Sink Combo",Biscuit,"Pegasus Structure 4-Inch Centerset Lavatory Sink Combo in Biscuit # FL-1950-8BI. The Structure Pedestal Lavatory puts a modern touch on traditional design. Its Art Deco appearance is updated with smoother lines and modern minimal appeal the perfect balance of a time-honored look and modern flair. The Structure Suite is available in 3 color finishes and options of single hole, 4-Inch or 8-Inch centers.", 89.00 ,Vitreous China,"Overall: 28-1/4"" x 20"" x 34""","Overall Depth: 9-1/2""","High Quality, Grade A Vitreous China",Integral Faucet Deck,Stylish Art Deco Design,Rear Overflow,,,,,,,721015352990,N,UPS
Pegasus,PEFL19504WH,586373,FL-1950-4WH,PE-FL-1950-4WH, 281.18 , N , PE_FL19504WH.jpg ,Structure,"Pegasus FL-1950-4WH Structure 4-Inch Centerset Lavatory Sink Combo, White Finish","Pegasus FL-1950-4WH Structure 4"" Lav Sink Combo",White,"Pegasus Structure 4-Inch Centerset Lavatory Sink Combo in White # FL-1950-4W. The Structure Pedestal Lavatory puts a modern touch on traditional design. Its Art Deco appearance is updated with smoother lines and modern minimal appeal the perfect balance of a time-honored look and modern flair. The Structure Suite is available in 3 color finishes and options of single hole, 4-Inch or 8-Inch centers.", 89.00 ,Vitreous China,"Overall: 28-1/4"" x 20"" x 34""","Overall Depth: 9-1/2""","High Quality, Grade A Vitreous China",Integral Faucet Deck,Stylish Art Deco Design,Rear Overflow,,,,,,,721015352976,N,UPS
Pegasus,PEFL19504BK,586381,FL-1950-4BK,PE-FL-1950-4BK, 315.29 , N , PE_FL19504BK.jpg ,Structure,"Pegasus FL-1950-4BK Structure 4-Inch Centerset Lavatory Sink Combo, Black Finish","Pegasus FL-1950-4BK Structure 4"" Lav Sink Combo",Black,"Pegasus Structure 4-Inch Centerset Lavatory Sink Combo in Black # FL-1950-4BK. The Structure Pedestal Lavatory puts a modern touch on traditional design. Its Art Deco appearance is updated with smoother lines and modern minimal appeal the perfect balance of a time-honored look and modern flair. The Structure Suite is available in 3 color finishes and options of single hole, 4-Inch or 8-Inch centers.", 89.00 ,Vitreous China,"Overall: 28-1/4"" x 20"" x 34""","Overall Depth: 9-1/2""","High Quality, Grade A Vitreous China",Integral Faucet Deck,Stylish Art Deco Design,Rear Overflow,,,,,,,721015352952,N,UPS
Pegasus,PEFL19504BI,586377,FL-1950-4BI,PE-FL-1950-4BI, 277.65 , N , PE_FL19504BI.jpg ,Structure,"Pegasus FL-1950-4BI Structure 4-Inch Centerset Lavatory Sink Combo, Biscuit Finish","Pegasus FL-1950-4BI Structure 4"" Lav Sink Combo",Biscuit,"Pegasus Structure 4-Inch Centerset Lavatory Sink Combo in Biscuit # FL-1950-4BI. The Structure Pedestal Lavatory puts a modern touch on traditional design. Its Art Deco appearance is updated with smoother lines and modern minimal appeal the perfect balance of a time-honored look and modern flair. The Structure Suite is available in 3 color finishes and options of single hole, 4-Inch or 8-Inch centers.", 89.00 ,Vitreous China,"Overall: 28-1/4"" x 20"" x 34""","Overall Depth: 9-1/2""","High Quality, Grade A Vitreous China",Integral Faucet Deck,Stylish Art Deco Design,Rear Overflow,,,,,,,721015352969,N,UPS
Pegasus,PEFL19308W,157289,FL-1930-8W,PE-FL-1930-8W, 312.50 , N , PE_FL19308W.jpg ,Series 1930,"Pegasus FL-1930-8W Series 1930 8-Inch Widespread Lavatory Sink Combo, White Finish","Pegasus FL-1930-8W 1930 8"" Widespread Lav Sink Combo",White,"Pegasus Series 1930 8-Inch Widespread Lavatory Sink Combo in White # FL-1930-8W. Reminiscent of the traditional elegance of early 1900s American design, this pedestal combines subtle lines and graceful curves for universal appeal. Constructed of durable, nonporous vitreous china, it maintains its lustrous beauty for years to come.", 94.25 ,Vitreous China,"Overall: 26-7/8"" x 20-1/4"" x 38-1/2""",Recessed Soap Dish,Integral Backsplash,"Pre-drilled for 8"" widespread lavatory faucet","High Quality, Grade A Vitreous China",Integral Faucet Deck,Stylish Art Deco Design,Rear Overflow,,,,,721015352860,N,UPS
Pegasus,PEFL19308BI,157285,FL-1930-8BI,PE-FL-1930-8BI, 318.75 , N , PE_FL19308BI.jpg ,Series 1930,"Pegasus FL-1930-8BI Series 1930 8-Inch Widespread Lavatory Sink Combo, Biscuit Finish","Pegasus FL-1930-8BI 1930 8"" Widespread Lav Sink Combo",Biscuit,"Pegasus Series 1930 8-Inch Widespread Lavatory Sink Combo in Biscuit # FL-1930-8BI. Reminiscent of the traditional elegance of early 1900s American design, this pedestal combines subtle lines and graceful curves for universal appeal. Constructed of durable, nonporous vitreous china, it maintains its lustrous beauty for years to come.", 94.25 ,Vitreous China,"Overall: 26-7/8"" x 20-1/4"" x 38-1/2""",Recessed Soap Dish,Integral Backsplash,"Pre-drilled for 8"" widespread lavatory faucet","High Quality, Grade A Vitreous China",Integral Faucet Deck,Stylish Art Deco Design,Rear Overflow,,,,,721015352877,N,UPS
Pegasus,PEFL19204BI,157097,FL-1920-4BI ,PE-FL-1920-4BI , 218.75 , N , PE_FL19204BI.jpg ,Series 1920,"Pegasus FL-1920-4BI Series 1920 4-Inch Centerset Lavatory Sink Combo, Biscuit Finish","Pegasus FL-1920-4BI 1920 4"" Lav Sink Combo",Biscuit,"Pegasus Series 1920 4-Inch Centerset Lavatory Sink Combo in Biscuit # FL-1920-4BI. Reminiscent of the Art Deco Era, the Series 1920 Pedestal Lavatory brings form and sophistication to any bathroom. Its overall clean lines and period signature stair step design makes this pedestal lavatory a classy choice.", 47.11 ,Vitreous China,"Overall: 19-1/8"" x 14-15/16"" x 37-9/16""",Recessed Soap Dish,Integral Backsplash,"Pre-drilled for 4"" center lavatory faucet","High Quality, Grade A Vitreous China",Integral Faucet Deck,Stylish Art Deco Design,Rear Overflow,,,,,721015352891,N,UPS
Pegasus,PEFL19008W,157081,FL-1900-8W,PE-FL-1900-8W, 479.69 , N , PE_FL19008W.jpg ,1900 Series,"Pegasus FL-1900-8W Console 8-Inch Centerset Lavatory Sink Combo, White Finish","Pegasus FL-1900-8W Console 8"" Lav Sink Combo",White,"Pegasus Console 8-Inch Centerset Lavatory Sink Combo in White # FL-1900-8W. French Deco design abounds in this Biscuit Console Lavatory Sink. Its clean lines along the legs, back splash and side splashes, and its period signature stair step design makes this pedestal lavatory adds time-honored sophistication to your bath.", 114.90 ,Vitreous China,"Overall: 36"" x 22"" x 39-1/2""",Recessed Soap Dish,"Pre-drilled for 8"" widespread lavatory faucet","High Quality, Grade A Vitreous China",Integral faucet deck,Stylish Art Deco Design,Rear Overflow,,,,,,721015352907,N,LTL
Pegasus,PEFL19008BI,157069,FL-1900-8BI,PE-FL-1900-8BI, 484.37 , N , PE_FL19008BI.jpg ,1900 Series,"Pegasus FL-1900-8BI Console 8-Inch Centerset Lavatory Sink Combo, Biscuit Finish","Pegasus FL-1900-8BI Console 8"" Lav Sink Combo",Biscuit,"Pegasus Console 8-Inch Centerset Lavatory Sink Combo in Biscuit # FL-1900-8BI. French Deco design abounds in this Biscuit Console Lavatory Sink. Its clean lines along the legs, back splash and side splashes, and its period signature stair step design makes this pedestal lavatory adds time-honored sophistication to your bath.", 114.90 ,Vitreous China,"Overall: 36"" x 22"" x 39-1/2""",Recessed Soap Dish,"Pre-drilled for 8"" widespread lavatory faucet","High Quality, Grade A Vitreous China",Integral faucet deck,Stylish Art Deco Design,Rear Overflow,,,,,,721015352914,N,LTL
Pegasus,PEFL08AW,468735,FL08AW,PE-FL08AW, 154.69 , N , PE_FL08AW.jpg ,Brielle,"Pegasus FL-08A-W Brielle Single-Hole Pedestal Sink, White Finish",Pegasus FL-08A-W Brielle Single-Hole Pedestal Sink,White,"Pegasus Brielle Single-Hole Pedestal Sink in White # FL-08A-W. Add a focal point in your bathroom with the Brielle pedestal sink which features Grade A vitreous china, integral faucet deck with European single-hole faucet drilling and scalloped design sink.", 32.30 ,Grade A Vitreous China,"Overall: 18"" x 13-2/5"" x 31-3/10""","Bowl Depth: 6-3/4""",Scalloped Design,Integral Faucet Deck,Includes mounting hardware,Rear Overflow,,,,,,,721015351191,N,UPS
Pegasus,PEF50B8201PB,459829,F50B8201PBV,PE-F50B8201PBV, 139.06 , N , PE_F50B8201PBV.jpg ,5000 Series,"Pegasus F50B8201PBV 5000 Series Two-Handle Centerset Lavatory Faucet, Polished Brass Finish",Pegasus F50B8201PBV 5000 2 Handle Lav Faucet,Polished Brass,Pegasus 5000 Series Two-Handle Centerset Lavatory Faucet in Polished Brass # F50B8201PBV. This 4-Inch S Style faucet has Lever Handles with a Rope Design. This faucet is in compliance with the Americans with Disabilities Act (ADA). It has 1/2-Inch threaded connections and its Ceramic disc valving assures lifetime drip-free performance., 3.94 ,"1/2"" IPS Inlets","3-1/2"" Spout Height","4"" Spout Reach","1"" Maximum Deck Thickness",Metal Pop-up Drain,S Style Rope Lever Handles,,,,,,,,019934445474,Y,UPS
Pegasus,PEF50B8200CP,459681,F50B8200CP,PE-F50B8200CP, 121.88 , Y , PE_F50B8200CP.jpg ,2000 Series,"Pegasus F50B8200CP 2000 Series Two-Handle Centerset Lavatory Faucet, Chrome Finish",Pegasus F50B8200CP 2000 2 Handle Lav Faucet,Chrome,Pegasus 2000 Series Two-Handle Centerset Lavatory Faucet in Chrome # F50B8200CP. Fits all 4-Inch center set. Metal lever handle with drip-free ceramic disc valve. Brass pop-up drain assembly. Solid brass waterways., 4.80 ,"1/2"" IPS Inlets","3-1/2"" Spout Height","4"" Spout Reach","1""Maximum Deck Thickness",Metal Pop-up Drain,S Style Lever Handles,,,,,,,,019934445351,N,UPS
Pegasus,PEF50B5200BN,459629,F50B5200BN,PE-F50B5200BN, 154.69 , N , PE_F50B5200BN.jpg ,1000 Series,"Pegasus F50B5200BN 1000 Series Two-Handle Centerset Lavatory Faucet, Brushed Nickel Finish",Pegasus F50B5200BN 1000 2 Handle Lav Faucet,Brushed Nickel,Pegasus 1000 Series Two-Handle Centerset Lavatory Faucet in Brushed Nickel # F50B5200BN. This 4-inch two handle lavatory faucet is in compliance with the Americans Disabilities Act (ADA). It has 1/2 in. threaded connections. The ceramic disc valve assures lifetime drip-free performance. It has a metal pop-up drain. This faucet has a flow rate of 2.2 GPM at 60 PSI., 2.50 ,"1/2"" IPS Inlets","3-1/2"" Spout Height","4"" Spout Reach","1"" Maximum Deck Thickness",Metal Pop-up Drain,Lever Handles,,,,,,,,019934445313,N,UPS
Pegasus,PEF50A6201RB,511089,F50A6201RBP,PE-F50A6201RBP, 140.63 , N , PE_F50A6201RBP.jpg ,1100 Series,"Pegasus F50A6201RBP 1100 Series Two-Handle Centerset Lavatory Faucet, Oil Rubbed Bronze Finish",Pegasus F50A6201RBP 1100 2 Handle Lav Faucet,Oil Rubbed Bronze,Pegasus 1100 Series Two-Handle Centerset Lavatory Faucet in Oil Rubbed Bronze # F50A6201RBP. Fits all 4-Inch center set. Porcelain lever handle with extra metal lever handles design. This faucet is in compliance with the Americans with Disabilities Act (ADA). 1/2 In. Threaded Connections. Ceramic disc valving assures lifetime drip-free performance. Metal pop-up drain assembly., 5.10 ,"1/2"" IPS Inlets","4-7/16"" Spout Height","4-1/2"" Spout Reach","1-1/2"" Maximum Deck Thickness",Metal Pop-up Drain,Includes metal and porcelain,lever handle inserts,Lever Handles,,,,,,019934448925,N,UPS
Pegasus,PEF50A5208CP,527613,F50A5208CP,PE-F50A5208CP, 154.69 , N , PE_F50A5208CP.jpg ,Cottage Collection,"Pegasus F50A5208CP Cottage Collection Two-Handle Centerset Lavatory Faucet, Chrome Finish",Pegasus F50A5208CP Cottage 2 Handle Lav Faucet,Chrome,Pegasus Cottage Collection Two-Handle Centerset Lavatory Faucet in Chrome # F50A5208CP. This 2 Handle lavatory faucet comes with a metal pop-up drain and metal lever handles. It has a brushed nickel finish. It is in compliance with the Americans with Disabilities Act., 4.90 ,,,,,,,,,,,,,,019934448345,Y,UPS
Pegasus,PEF1AA4702BN,249017,F1AA4702BNV,PE-F1AA4702BNV, 303.13 , Y , PE_F1AA4702BNV.jpg ,Halo Series,"Pegasus F1AA4702BNV Halo Series Single-Handle Pressure Balance Tub/Shower Faucet, Brushed Nickel Finish",Pegasus F1AA4702BNV Halo Single-Handle Pressure Balance Tub/Shower Faucet,Brushed Nickel,Pegasus Halo Series Single-Handle Pressure Balance Tub/Shower Faucet in Brushed Nickel # F1AA4702BNV. This Halo tub and shower faucet is the perfect choice for your bathroom makeover. Its sleek design and elegant finish will bring continuity to your bathroom. Features solid copper and brass waterways., 8.30 ,"1/2"" IPS Inlets",Brass Showerhead,Ceramic Cartridge,High flow rate:,7gpm at 80psi,Lever Handle,,,,,,,,019934127097,N,UPS
Pegasus,PEF1950SWH,577893,F-1950-SWH,PE-F-1950-SWH, 256.25 , N , PE_F1950SWH.jpg ,Structure,"Pegasus F-1950-SWH Structure Pedestal Lavatory Basin, White Finish",Pegasus F-1950-SWH Structure Pedestal Lav Basin,White,"Pegasus Structure Pedestal Lavatory Basin in White # F-1950-SWH. The Structure Pedestal Lavatory puts a modern touch on traditional design. Its Art Deco appearance is updated with smoother lines and modern minimal appeal the perfect balance of a time-honored look and modern flair. The Structure Suite is available in 3 color finishes and options of single hole, 4-Inch or 8-Inch centers. ", 49.00 ,Vitreous China,"Overall: 28-1/4"" x 20"" x 34""","Overall Depth: 9-1/2""","High Quality, Grade A Vitreous China",Integral Faucet Deck,Stylish Art Deco Design,Rear Overflow,,,,,,,721015342380,N,UPS
Pegasus,PEF1950SBK,578097,F-1950-SBK,PE-F-1950-SBK, 239.06 , N , PE_F1950SBK.jpg ,Structure,"Pegasus F-1950-SBK Structure Pedestal Lavatory Basin, Black Finish",Pegasus F-1950-SBK Structure Pedestal Lav Basin,Black,"Pegasus Structure Pedestal Lavatory Basin in Black # F-1950-SBK. The Structure Pedestal Lavatory puts a modern touch on traditional design. Its Art Deco appearance is updated with smoother lines and modern minimal appeal the perfect balance of a time-honored look and modern flair. The Structure Suite is available in 3 color finishes and options of single hole, 4-Inch or 8-Inch centers. ", 49.00 ,Vitreous China,"Overall: 28-1/4"" x 20"" x 34""","Overall Depth: 9-1/2""","High Quality, Grade A Vitreous China",Integral Faucet Deck,Stylish Art Deco Design,Rear Overflow,,,,,,,721015342427,N,UPS
Pegasus,PEF1950SBI,578021,F-1950-SBI,PE-F-1950-SBI, 226.56 , N , PE_F1950SBI.jpg ,Structure,"Pegasus F-1950-SBI Structure Pedestal Lavatory Basin, Biscuit Finish",Pegasus F-1950-SBI Structure Pedestal Lav Basin,Biscuit,"Pegasus Structure Pedestal Lavatory Basin in White # F-1950-SBI. The Structure Pedestal Lavatory puts a modern touch on traditional design. Its Art Deco appearance is updated with smoother lines and modern minimal appeal the perfect balance of a time-honored look and modern flair. The Structure Suite is available in 3 color finishes and options of single hole, 4-Inch or 8-Inch centers. ", 60.20 ,Vitreous China,"Overall: 28-1/4"" x 20"" x 34""","Overall Depth: 9-1/2""","High Quality, Grade A Vitreous China",Integral Faucet Deck,Stylish Art Deco Design,Rear Overflow,,,,,,,721015342403,N,UPS
Pegasus,PEF19508WH,577885,F-1950-8WH,PE-F-1950-8WH, 240.63 , N , PE_F19508WH.jpg ,Structure,"Pegasus F-1950-8WH Structure Pedestal Lavatory Basin, White Finish",Pegasus F-1950-8WH Structure Pedestal Lav Basin,White,"Pegasus Structure Pedestal Lavatory Basin in White # F-1950-8WH. The Structure Pedestal Lavatory puts a modern touch on traditional design. Its Art Deco appearance is updated with smoother lines and modern minimal appeal the perfect balance of a time-honored look and modern flair. The Structure Suite is available in 3 color finishes and options of single hole, 4-Inch or 8-Inch centers. ", 49.00 ,Vitreous China,"Overall: 28-1/4"" x 20"" x 34""","Overall Depth: 9-1/2""","High Quality, Grade A Vitreous China",Integral Faucet Deck,Stylish Art Deco Design,Rear Overflow,,,,,,,721015341833,N,UPS
