SKU;UPC;ProductName;Description;Price;Category;Attribute;MetaTitle;MetaDescription;MetaKeywords;Qty;Stock;Managestock;BaseImage;Weight;is_processed;Manufacturer;YOW_SKU
SAMMTLWPD;8,41248E+11;Fusion Hardware SAMMTLWPD TALL LAVATORY FAUCET - JOYSTICK HANDLE - SAMUI - POLISHED CHROME AND TEAK;Samui showcases the rich color and grain of plantation grown teak wood in an efficiently styled family of products. The end result is a design that offers a clean and contemporary visual infused with the warmth of its tropical nature.<br><ul><li>Tall 12 inch body excellent for vessel sinks</li><li>Single Handle Ceramic Disc Valve</li><li>Solid Brass with Available Teak Handles</li><li>Single Hole Mount</li><li>Flow Rate 2.2 GPM @ 60 PSI</li><li>All brass pop up drain assembly</li></ul>;321,696375;;;;;;9999;In Stock;No;FUSION_SAM-MTL-WPD.jpg;0;3;Fusion Hardware;469883
SAM8SPWBD;8,41248E+11;Fusion Hardware SAM8SPWBD WIDESPREAD LAVATORY FAUCET - SAMUI - BRUSHED NICKEL & TEAK;"Samui showcases the rich color and grain of plantation grown teak wood in an efficiently styled family of products. The end result is a design that offers a clean and contemporary visual infused with the warmth of its tropical nature.<br><ul><li>Ceramic disc cartridge</li><li>Flow rate: 2.2 GPM @ 60 PSI</li><li>1/2"" 14 NPSM - 2A Connection</li><li>All brass pop up drain assembly</li></ul>";299,200125;;;;;;9999;In Stock;No;FUSION_SAM-8SP-WBD.jpg;0;3;Fusion Hardware;469884
RIV8SPDKB;8,41248E+11;"Fusion Hardware RIV8SPDKB 8"" WIDESPREAD LAVATORY FAUCET - RIVER ROCK - DARK BRONZE";"Drawing from the natural beauty of earthen elements, River Rock offers the unique styling of individual hand cast elements to complete a strong yet tranquil design theme.<br><ul><li>Ceramic disc cartridge</li><li>Flow rate: 2.2 GPM @ 60 PSI</li><li>1/2"" 14 NPSM - 2A Connection</li><li>All brass pop up drain assembly</li></ul>";434,177625;;;;;;9999;In Stock;No;FUSION_RIV-8SP-DKB.jpg;0;3;Fusion Hardware;469874
MIDMTLBRN;8,41248E+11;Fusion Hardware MIDMTLBRN TALL LAVATORY FAUCET - MIDTOWN - BRUSHED NICKEL;"Standing out among the contemporary skyline is Midtown. Offering contemporary comfort with a unique flair, the open cylinder handle mirrors a spout of balanced design.<br><ul><li>Ceramic disc valve</li><li>Single Hole Mount</li><li>Flow Rate 2.2 GPM @ 60 PSI</li><li>1/2"" - 14 NPSM-2A Connection</li><li>All brass pop up drain assembly</li></ul>";261,706375;;;;;;9999;In Stock;No;FUSION_MID-MTL-BRN.jpg;0;3;Fusion Hardware;469871
MIDMSLPLC;8,41248E+11;Fusion Hardware MIDMSLPLC SHORT LAVATORY FAUCET - MIDTOWN - POLISHED CHROME ;"Standing out among the contemporary skyline is Midtown. Offering contemporary comfort with a unique flair, the open cylinder handle mirrors a spout of balanced design.<br><ul><li>Ceramic disc valve</li><li>Single Hole Mount</li><li>Flow Rate 2.2 GPM @ 60 PSI</li><li>1/2"" - 14 NPSM-2A Connection</li><li>All brass pop up drain assembly</li></ul>";224,212625;;;;;;9999;In Stock;No;FUSION_MID-MSL-PLC.jpg;0;3;Fusion Hardware;469870
MANMTLPLC;8,41248E+11;Fusion Hardware MANMTLPLC TALL LAVATORY FAUCET - MANHATTAN - POLISHED CHROME;"Tall and sleek like the skyline itself, the products of the Manhattan Theme are a formal addition to any progressive design concept.<br><ul><li>Ceramic disc valve</li><li>Single Hole Mount</li><li>Flow Rate 2.2 GPM @ 60 PSI</li><li>1/2"" - 14 NPSM-2A Connection</li><li>All brass pop up drain assembly</li></ul>";246,708875;;;;;;9999;In Stock;No;FUSION_MAN-MTL-PLC.jpg;0;3;Fusion Hardware;469864
MANMSLPLC;8,41248E+11;Fusion Hardware MANMSLPLC SHORT LAVATORY FAUCET - MANHATTAN - POLISHED CHROME;"Tall and sleek like the skyline itself, the products of the Manhattan Theme are a formal addition to any progressive design concept.<br><ul><li>Ceramic disc valve</li><li>Single Hole Mount</li><li>Flow Rate 2.2 GPM @ 60 PSI</li><li>1/2"" - 14 NPSM-2A Connection</li><li>All brass pop up drain assembly</li></ul>";224,212625;;;;;;9999;In Stock;No;FUSION_MAN-MSL-PLC.jpg;0;3;Fusion Hardware;469862
MAN8SPPLC;8,41248E+11;Fusion Hardware MAN8SPPLC WIDESPREAD LAVATORY FAUCET - MANHATTAN - POLISHED CHROME;"Tall and sleek like the skyline itself, the products of the Manhattan Theme are a formal addition to any progressive design concept.<br><ul><li>Ceramic disc cartridge</li><li>Flow rate: 2.2 GPM @ 60 PSI</li><li>1/2"" 14 NPSM - 2A Connection</li><li>All brass pop up drain assembly</li></ul>";299,200125;;;;;;9999;In Stock;No;FUSION_MAN-8SP-PLC.jpg;0;3;Fusion Hardware;469867
GAR8SPBRN;8,41248E+11;"Fusion Hardware GAR8SPBRN 8"" WIDESPREAD LAVATORY FAUCET - GARDEN TRELLIS - BRUSHED NICKEL";"With accents reminniscent of latticework or jungle rattan, Garden Trellis allows one to achieve a memorable and vivid interior design concept of many forms.<br><ul><li>Ceramic disc cartridge</li><li>Flow rate: 2.2 GPM @ 60 PSI</li><li>1/2"" 14 NPSM - 2A Connection</li><li>All brass pop up drain assembly</li></ul>";389,935;;;;;;9999;In Stock;No;FUSION_GAR-8SP-BRN.jpg;0;3;Fusion Hardware;469858
CTBMTLMDB;8,41248E+11;Fusion Hardware CTBMTLMDB TALL LAVATORY FAUCET - CONTEMPORARY BRONZE - MEDIUM BRONZE;"Memorable style is often driven from the harmonizing of widely known concepts. Contemporary Bronze blends the functional contemporary form with the warmth of earthen bronze tones.<br><ul><li>Ceramic disc valve</li><li>Single Hole Mount</li><li>Flow Rate 2.2 GPM @ 60 PSI</li><li>1/2"" - 14 NPSM-2A Connection</li><li>All brass pop up drain assembly</li></ul>";296,200625;;;;;;9999;In Stock;No;FUSION_CTB-MTL-MDB.jpg;0;3;Fusion Hardware;469847
CTBMSLORB;8,41248E+11;Fusion Hardware CTBMSLORB SHORT LAVATORY FAUCET - CONTEMPORARY BRONZE - OIL RUBBED BRONZE;"Memorable style is often driven from the harmonizing of widely known concepts. Contemporary Bronze blends the functional contemporary form with the warmth of earthen bronze tones.<br><ul><li>Ceramic disc valve</li><li>Single Hole Mount</li><li>Flow Rate 2.2 GPM @ 60 PSI</li><li>1/2"" - 14 NPSM-2A Connection</li><li>All brass pop up drain assembly</li></ul>";273,704375;;;;;;9999;In Stock;No;FUSION_CTB-MSL-ORB.jpg;0;3;Fusion Hardware;469846
BOR8SPATP;8,41248E+11;"Fusion Hardware BOR8SPATP 8"" WIDESPREAD LAVATORY FAUCET - BORDEAUX - ANTIQUE PEWTER";"The French Country inspired Bordeaux. Theme group allows one to truly complete an impactful interior design concept in this popular style.<br><ul><li>Ceramic disc cartridge</li><li>Flow rate: 2.2 GPM @ 60 PSI</li><li>1/2"" 14 NPSM - 2A Connection</li><li>All brass pop up drain assembly</li></ul>";403,43275;;;;;;9999;In Stock;No;FUSION_BOR-8SP-ATP.jpg;0;3;Fusion Hardware;469834
BEL8SPATC;8,41248E+11;"Fusion Hardware BEL8SPATC 8"" WIDESPREAD LAVATORY FAUCET - BELLA VILLA - ANTIQUE COPPER";"Infused with a centuries old love of beauty. Bella Villa adds a Mediterranean warmth, with simplistic function and superior artistic craftsmanship.<br><ul><li>Ceramic disc cartridge</li><li>Flow rate: 2.2 GPM @ 60 PSI</li><li>1/2"" 14 NPSM - 2A Connection</li><li>All brass pop up drain assembly</li></ul>";449,175125;;;;;;9999;In Stock;No;FUSION_BEL-8SP-ATC.jpg;0;3;Fusion Hardware;469830
CTBMTLORB;8,41248E+11;Fusion Hardware CTBMTLORB TALL LAVATORY FAUCET - CONTEMPORARY BRONZE - OIL RUBBED BRONZE;"Memorable style is often driven from the harmonizing of widely known concepts. Contemporary Bronze blends the functional contemporary form with the warmth of earthen bronze tones.<br><ul><li>Ceramic disc valve</li><li>Single Hole Mount</li><li>Flow Rate 2.2 GPM @ 60 PSI</li><li>1/2"" - 14 NPSM-2A Connection</li><li>All brass pop up drain assembly</li></ul>";296,200625;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;469848
BEL8SPMDB;8,41248E+11;"Fusion Hardware BEL8SPMDB 8"" WIDESPREAD LAVATORY FAUCET - BELLA VILLA - MEDIUM BRONZE";"Infused with a centuries old love of beauty. Bella Villa adds a Mediterranean warmth, with simplistic function and superior artistic craftsmanship.<br><ul><li>Ceramic disc cartridge</li><li>Flow rate: 2.2 GPM @ 60 PSI</li><li>1/2"" 14 NPSM - 2A Connection</li><li>All brass pop up drain assembly</li></ul>";449,175125;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;469831
MANMTLBRN;8,41248E+11;Fusion Hardware MANMTLBRN TALL LAVATORY FAUCET - MANHATTAN - BRUSHED NICKEL;"Tall and sleek like the skyline itself, the products of the Manhattan Theme are a formal addition to any progressive design concept.<br><ul><li>Ceramic disc valve</li><li>Single Hole Mount</li><li>Flow Rate 2.2 GPM @ 60 PSI</li><li>1/2"" - 14 NPSM-2A Connection</li><li>All brass pop up drain assembly</li></ul>";246,708875;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;469863
MANMSLBRN;8,41248E+11;Fusion Hardware MANMSLBRN SHORT LAVATORY FAUCET - MANHATTAN - BRUSHED NICKEL;"Tall and sleek like the skyline itself, the products of the Manhattan Theme are a formal addition to any progressive design concept.<br><ul><li>Ceramic disc valve</li><li>Single Hole Mount</li><li>Flow Rate 2.2 GPM @ 60 PSI</li><li>1/2"" - 14 NPSM-2A Connection</li><li>All brass pop up drain assembly</li></ul>";224,212625;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;469860
SBHMSLBRN;8,41248E+11;Fusion Hardware SBHMSLBRN LAVATORY FAUCET - SOUTH BEACH - BRUSHED NICKEL;"Form follows function with the clean lines and efficient design of South Beach. Matched with Brushed Nickel or highly Polished Chrome, the range is at home in most any comtemporary design scheme.<br><ul><li>Ceramic disc valve</li><li>Single Hole Mount</li><li>Flow Rate 2.2 GPM @ 60 PSI</li><li>1/2"" - 14 NPSM-2A Connection</li><li>All brass pop up drain assembly</li></ul>";253,45775;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;469890
CPA8SPBRN;8,41248E+11;"Fusion Hardware CPA8SPBRN 8"""" WIDESPREAD LAVATORY FAUCET w/ STRAIGHT LEVER - CAPE ANNE - BRUSHED NICKEL";"Cape Anne offers a warm and familiar "" New England"" style. With its crisply forged details and extended spout its capable of enriching a variety of bath and kitchen environments.<br><ul><li>Ceramic disc cartridge</li><li>Flow rate: 2.2 GPM @ 60 PSI</li><li>1/2"" 14 NPSM - 2A Connection</li><li>All brass pop up drain assembly</li></ul>";291,701375;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;469840
CPA8SPMDBS;8,41248E+11;"Fusion Hardware CPA8SPMDBS 8"""" WIDESPREAD LAVATORY FAUCET w/ SCROLL LEVER - CAPE ANNE - MEDIUM BRONZE";"Cape Anne offers a warm and familiar "" New England"" style. With its crisply forged details and extended spout its capable of enriching a variety of bath and kitchen environments.<br><ul><li>Ceramic disc cartridge</li><li>Flow rate: 2.2 GPM @ 60 PSI</li><li>1/2"" 14 NPSM - 2A Connection</li><li>All brass pop up drain assembly</li></ul>";291,701375;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;469838
STC8SPMDB;8,41248E+11;"Fusion Hardware STC8SPMDB 8"" LAVATORY FAUCET - ST CHARLES - MEDIUM BRONZE";"A classic interpretation of the French Gothic style. St. Charles has the detailing of ""Fleur de Lys"" in authentic period bronze finish for a romantic and compelling design statement.<br><ul><li>Ceramic disc cartridge</li><li>Flow rate: 2.2 GPM @ 60 PSI</li><li>1/2"" 14 NPSM - 2A Connection</li><li>All brass pop up drain assembly</li></ul>";449,175125;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;469896
RIV8SPMDB;8,41248E+11;"Fusion Hardware RIV8SPMDB 8"" WIDESPREAD LAVATORY FAUCET - RIVER ROCK - MEDIUM BRONZE";"Drawing from the natural beauty of earthen elements, River Rock offers the unique styling of individual hand cast elements to complete a strong yet tranquil design theme.<br><ul><li>Ceramic disc cartridge</li><li>Flow rate: 2.2 GPM @ 60 PSI</li><li>1/2"" 14 NPSM - 2A Connection</li><li>All brass pop up drain assembly</li></ul>";434,177625;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;469875
CDM8SPBRNS;8,41248E+11;"Fusion Hardware CDM8SPBRNS 8"" WIDESPREAD LAVATORY FAUCET w/ SCROLL LEVER - CORONA DEL MAR - BRUSHED NICKEL";"Corona Del Mar is a fresh adaptation of a traditional ""J"" spout design. Designed to offer great flexibility by supporting a number of interior concepts with two level options and scaled to support a broad range of installation needs.<br><ul><li>Ceramic disc cartridge</li><li>Flow rate: 2.2 GPM @ 60 PSI</li><li>1/2"" 14 NPSM - 2A Connection</li><li>All brass pop up drain assembly</li></ul>";283,45275;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;469854
BOR8SPATC;8,41248E+11;"Fusion Hardware BOR8SPATC 8"" WIDESPREAD LAVATORY FAUCET - BORDEAUX - ANTIQUE COPPER";"The French Country inspired Bordeaux. Theme group allows one to truly complete an impactful interior design concept in this popular style.<br><ul><li>Ceramic disc cartridge</li><li>Flow rate: 2.2 GPM @ 60 PSI</li><li>1/2"" 14 NPSM - 2A Connection</li><li>All brass pop up drain assembly</li></ul>";403,43275;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;469832
SAMMTLWBD;8,41248E+11;Fusion Hardware SAMMTLWBD TALL LAVATORY FAUCET - JOYSTICK HANDLE - SAMUI - BRUSHED NICKEL AND TEAK;Samui showcases the rich color and grain of plantation grown teak wood in an efficiently styled family of products. The end result is a design that offers a clean and contemporary visual infused with the warmth of its tropical nature.<br><ul><li>Tall 12 inch body excellent for vessel sinks</li><li>Single Handle Ceramic Disc Valve</li><li>Solid Brass with Available Teak Handles</li><li>Single Hole Mount</li><li>Flow Rate 2.2 GPM @ 60 PSI</li><li>All brass pop up drain assembly</li></ul>;321,696375;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;469879
CPA8SPORB;8,41248E+11;"Fusion Hardware CPA8SPORB 8"""" WIDESPREAD LAVATORY FAUCET w/ STRAIGHT LEVER - CAPE ANNE - OIL RUBBED BRONZE";"Cape Anne offers a warm and familiar "" New England"" style. With its crisply forged details and extended spout its capable of enriching a variety of bath and kitchen environments.<br><ul><li>Ceramic disc cartridge</li><li>Flow rate: 2.2 GPM @ 60 PSI</li><li>1/2"" 14 NPSM - 2A Connection</li><li>All brass pop up drain assembly</li></ul>";291,701375;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;469843
MAN8SPBRN;8,41248E+11;Fusion Hardware MAN8SPBRN WIDESPREAD LAVATORY FAUCET - MANHATTAN - BRUSHED NICKEL;"Tall and sleek like the skyline itself, the products of the Manhattan Theme are a formal addition to any progressive design concept.<br><ul><li>Ceramic disc cartridge</li><li>Flow rate: 2.2 GPM @ 60 PSI</li><li>1/2"" 14 NPSM - 2A Connection</li><li>All brass pop up drain assembly</li></ul>";299,200125;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;469866
CPA8SPMDB;8,41248E+11;"Fusion Hardware CPA8SPMDB 8"""" WIDESPREAD LAVATORY FAUCET w/ STRAIGHT LEVER - CAPE ANNE - MEDIUM BRONZE";"Cape Anne offers a warm and familiar "" New England"" style. With its crisply forged details and extended spout its capable of enriching a variety of bath and kitchen environments.<br><ul><li>Ceramic disc cartridge</li><li>Flow rate: 2.2 GPM @ 60 PSI</li><li>1/2"" 14 NPSM - 2A Connection</li><li>All brass pop up drain assembly</li></ul>";291,701375;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;469842
SAMMTLBRN;8,41248E+11;"Fusion Hardware SAMMTLBRN TALL LAVATORY FAUCET - JOYSTICK HANDLE - SAMUI - BRUSHED NICKEL";Samui showcases the rich color and grain of plantation grown teak wood in an efficiently styled family of products. The end result is a design that offers a clean and contemporary visual infused with the warmth of its tropical nature.<br><ul><li>Tall 12 inch body excellent for vessel sinks</li><li>Single Handle Ceramic Disc Valve</li><li>Solid Brass with Available Teak Handles</li><li>Single Hole Mount</li><li>Flow Rate 2.2 GPM @ 60 PSI</li><li>All brass pop up drain assembly</li></ul>;321,696375;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;469880
SAMMTLPLC;8,41248E+11;Fusion Hardware SAMMTLPLC TALL LAVATORY FAUCET - JOYSTICK HANDLE - SAMUI - POLISHED CHROME;Samui showcases the rich color and grain of plantation grown teak wood in an efficiently styled family of products. The end result is a design that offers a clean and contemporary visual infused with the warmth of its tropical nature.<br><ul><li>Tall 12 inch body excellent for vessel sinks</li><li>Single Handle Ceramic Disc Valve</li><li>Solid Brass with Available Teak Handles</li><li>Single Hole Mount</li><li>Flow Rate 2.2 GPM @ 60 PSI</li><li>All brass pop up drain assembly</li></ul>;321,696375;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;469882
SAMMSLBRN;8,41248E+11;Fusion Hardware SAMMSLBRN SHORT LAVATORY FAUCET - SAMUI - BRUSHED NICKEL;Samui showcases the rich color and grain of plantation grown teak wood in an efficiently styled family of products. The end result is a design that offers a clean and contemporary visual infused with the warmth of its tropical nature.<br><ul><li>Single Handle Ceramic Disc Valve</li><li>Solid Brass with Available Teak Handles</li><li>Single Hole Mount</li><li>Flow Rate 2.2 GPM @ 60 PSI</li><li>All brass pop up drain assembly</li></ul>;296,200625;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;469876
CPA8SPBRNS;8,41248E+11;"Fusion Hardware CPA8SPBRNS 8"""" WIDESPREAD LAVATORY FAUCET w/ SCROLL LEVER - CAPE ANNE - BRUSHED NICKEL";"Cape Anne offers a warm and familiar "" New England"" style. With its crisply forged details and extended spout its capable of enriching a variety of bath and kitchen environments.<br><ul><li>Ceramic disc cartridge</li><li>Flow rate: 2.2 GPM @ 60 PSI</li><li>1/2"" 14 NPSM - 2A Connection</li><li>All brass pop up drain assembly</li></ul>";291,701375;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;469836
CDM8SPORB;8,41248E+11;"Fusion Hardware CDM8SPORB 8"""" WIDESPREAD LAVATORY FAUCET w/ STRAIGHT LEVER - CORONA DEL MAR - OIL RUBBED BRONZE";"Corona Del Mar is a fresh adaptation of a traditional ""J"" spout design. Designed to offer great flexibility by supporting a number of interior concepts with two level options and scaled to support a broad range of installation needs.<br><ul><li>Ceramic disc cartridge</li><li>Flow rate: 2.2 GPM @ 60 PSI</li><li>1/2"" 14 NPSM - 2A Connection</li><li>All brass pop up drain assembly</li></ul>";283,45275;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;469852
BOR8SPORB;8,41248E+11;"Fusion Hardware BOR8SPORB 8"" WIDESPREAD LAVATORY FAUCET - BORDEAUX - OIL RUBBED BRONZE";"The French Country inspired Bordeaux. Theme group allows one to truly complete an impactful interior design concept in this popular style.<br><ul><li>Ceramic disc cartridge</li><li>Flow rate: 2.2 GPM @ 60 PSI</li><li>1/2"" 14 NPSM - 2A Connection</li><li>All brass pop up drain assembly</li></ul>";403,43275;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;469835
CPA8SPORBS;8,41248E+11;"Fusion Hardware CPA8SPORBS 8"""" WIDESPREAD LAVATORY FAUCET w/ SCROLL LEVER - CAPE ANNE - OIL RUBBED BRONZE";"Cape Anne offers a warm and familiar "" New England"" style. With its crisply forged details and extended spout its capable of enriching a variety of bath and kitchen environments.<br><ul><li>Ceramic disc cartridge</li><li>Flow rate: 2.2 GPM @ 60 PSI</li><li>1/2"" 14 NPSM - 2A Connection</li><li>All brass pop up drain assembly</li></ul>";291,701375;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;469839
CTBMSLMDB;8,41248E+11;Fusion Hardware CTBMSLMDB SHORT LAVATORY FAUCET - CONTEMPORARY BRONZE - MEDIUM BRONZE;"Memorable style is often driven from the harmonizing of widely known concepts. Contemporary Bronze blends the functional contemporary form with the warmth of earthen bronze tones.<br><ul><li>Ceramic disc valve</li><li>Single Hole Mount</li><li>Flow Rate 2.2 GPM @ 60 PSI</li><li>1/2"" - 14 NPSM-2A Connection</li><li>All brass pop up drain assembly</li></ul>";273,704375;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;469844
CDM8SPBRN;8,41248E+12;"Fusion Hardware CDM8SPBRN 8"" WIDESPREAD LAVATORY FAUCET w/ STRAIGHT LEVER - CORONA DEL MAR - BRUSHED NICKEL";"Corona Del Mar is a fresh adaptation of a traditional ""J"" spout design. Designed to offer great flexibility by supporting a number of interior concepts with two level options and scaled to support a broad range of installation needs.<br><ul><li>Ceramic disc cartridge</li><li>Flow rate: 2.2 GPM @ 60 PSI</li><li>1/2"" 14 NPSM - 2A Connection</li><li>All brass pop up drain assembly</li></ul>";283,45275;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;469850
CDM8SPMDB;8,41248E+11;"Fusion Hardware CDM8SPMDB 8"" WIDESPREAD LAVATORY FAUCET w/ STRAIGHT LEVER - CORONA DEL MAR - MEDIUM BRONZE";"Corona Del Mar is a fresh adaptation of a traditional ""J"" spout design. Designed to offer great flexibility by supporting a number of interior concepts with two level options and scaled to support a broad range of installation needs.<br><ul><li>Ceramic disc cartridge</li><li>Flow rate: 2.2 GPM @ 60 PSI</li><li>1/2"" 14 NPSM - 2A Connection</li><li>All brass pop up drain assembly</li></ul>";283,45275;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;469851
CDM8SPMDBS;8,41248E+11;"Fusion Hardware CDM8SPMDBS 8"" WIDESPREAD LAVATORY FAUCET w/ SCROLL LEVER - CORONA DEL MAR - MEDIUM BRONZE";"Corona Del Mar is a fresh adaptation of a traditional ""J"" spout design. Designed to offer great flexibility by supporting a number of interior concepts with two level options and scaled to support a broad range of installation needs.<br><ul><li>Ceramic disc cartridge</li><li>Flow rate: 2.2 GPM @ 60 PSI</li><li>1/2"" 14 NPSM - 2A Connection</li><li>All brass pop up drain assembly</li></ul>";283,45275;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;469855
CDM8SPORBS;8,41248E+11;"Fusion Hardware CDM8SPORBS 8"""" WIDESPREAD LAVATORY FAUCET w/ SCROLL LEVER - CORONA DEL MAR - OIL RUBBED BRONZE";"Corona Del Mar is a fresh adaptation of a traditional ""J"" spout design. Designed to offer great flexibility by supporting a number of interior concepts with two level options and scaled to support a broad range of installation needs.<br><ul><li>Ceramic disc cartridge</li><li>Flow rate: 2.2 GPM @ 60 PSI</li><li>1/2"" 14 NPSM - 2A Connection</li><li>All brass pop up drain assembly</li></ul>";283,45275;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;469856
GAR8SPORB;8,41248E+11;"Fusion Hardware GAR8SPORB 8"" WIDESPREAD LAVATORY FAUCET - GARDEN TRELLIS - OIL RUBBED BRONZE";"With accents reminniscent of latticework or jungle rattan, Garden Trellis allows one to achieve a memorable and vivid interior design concept of many forms.<br><ul><li>Ceramic disc cartridge</li><li>Flow rate: 2.2 GPM @ 60 PSI</li><li>1/2"" 14 NPSM - 2A Connection</li><li>All brass pop up drain assembly</li></ul>";389,935;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;469859
MIDMSLBRN;8,41248E+11;Fusion Hardware MIDMSLBRN SHORT LAVATORY FAUCET - MIDTOWN - BRUSHED NICKEL;"Standing out among the contemporary skyline is Midtown. Offering contemporary comfort with a unique flair, the open cylinder handle mirrors a spout of balanced design.<br><ul><li>Ceramic disc valve</li><li>Single Hole Mount</li><li>Flow Rate 2.2 GPM @ 60 PSI</li><li>1/2"" - 14 NPSM-2A Connection</li><li>All brass pop up drain assembly</li></ul>";224,212625;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;469868
MIDMTLPLC;8,41248E+11;Fusion Hardware MIDMTLPLC TALL LAVATORY FAUCET - MIDTOWN - POLISHED CHROME;"Standing out among the contemporary skyline is Midtown. Offering contemporary comfort with a unique flair, the open cylinder handle mirrors a spout of balanced design.<br><ul><li>Ceramic disc valve</li><li>Single Hole Mount</li><li>Flow Rate 2.2 GPM @ 60 PSI</li><li>1/2"" - 14 NPSM-2A Connection</li><li>All brass pop up drain assembly</li></ul>";261,706375;;;;;;9999;In Stock;No;;0;3;Fusion Hardware;469872
