MPID	Title	Brand	MPN	UPC	ISBN	SKU	ProductURL	Price	Availability	Description	ImageURL	Shipping	MerchantCategory	B_Category	ShippingWeight	Condition
13885	Kraus C-GV-580-12mm-10AB Copper Illusion Glass Vessel Sink and Waterfall Faucet Antique Brass	Kraus	C-GV-580-12mm-10AB	846639005050		C-GV-580-12mm-10AB	http://www.expressdecor.com/kraus-c-gv-580-12mm-10ab-copper-illusion-glass-vessel-sink-and-waterfall-faucet-antique-brass.html	240	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish Copper Illusion glass sink and matching waterfall faucet will complement any bathroom decor   Installing Kraus combo is an ideal home improvement project  Sink   	http://www.expressdecor.com/media/catalog/product/c/g/cgv58012mm10ch-1.jpg	0	Bathroom >  Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
13886	Kraus C-GV-580-12mm-10ORB Copper Illusion Glass Vessel Sink and Waterfall Faucet Oil Rubbed Bronze	Kraus	C-GV-580-12mm-10ORB	846639005067		C-GV-580-12mm-10ORB	http://www.expressdecor.com/kraus-c-gv-580-12mm-10orb-copper-illusion-glass-vessel-sink-and-waterfall-faucet-oil-rubbed-bronze.html	240	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish Copper Illusion glass sink and matching waterfall faucet will complement any bathroom decor   Installing Kraus combo is an ideal home improvement project  Sink   	http://www.expressdecor.com/media/catalog/product/c/g/cgv58012mm10ch-1.jpg	0	Bathroom >  Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
13887	Kraus C-GV-580-12mm-10G Copper Illusion Glass Vessel Sink and Waterfall Faucet Gold	Kraus	C-GV-580-12mm-10G	846639005074		C-GV-580-12mm-10G	http://www.expressdecor.com/kraus-c-gv-580-12mm-10g-copper-illusion-glass-vessel-sink-and-waterfall-faucet-gold.html	240	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish Copper Illusion glass sink and matching waterfall faucet will complement any bathroom decor   Installing Kraus combo is an ideal home improvement project  Sink   	http://www.expressdecor.com/media/catalog/product/c/g/cgv58012mm10ch-1.jpg	0	Bathroom >  Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
13888	Kraus C-GV-581-12mm-10CH Golden Sunset Glass Vessel Sink and Waterfall Faucet Chrome	Kraus	C-GV-581-12mm-10CH	846639005081		C-GV-581-12mm-10CH	http://www.expressdecor.com/kraus-c-gv-581-12mm-10ch-golden-sunset-glass-vessel-sink-and-waterfall-faucet-chrome.html	240	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish Golden Sunset glass sink and matching waterfall faucet will complement any bathroom decor   Installing Kraus combo is an ideal home improvement project  Sink   	http://www.expressdecor.com/media/catalog/product/c/g/cgv58112mm10ch-1.jpg	0	Bathroom >  Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
13889	Kraus C-GV-581-12mm-10SN Golden Sunset Glass Vessel Sink and Waterfall Faucet Satin Nickel	Kraus	C-GV-581-12mm-10SN	846639005098		C-GV-581-12mm-10SN	http://www.expressdecor.com/kraus-c-gv-581-12mm-10sn-golden-sunset-glass-vessel-sink-and-waterfall-faucet-satin-nickel.html	240	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish Golden Sunset glass sink and matching waterfall faucet will complement any bathroom decor   Installing Kraus combo is an ideal home improvement project  Sink   	http://www.expressdecor.com/media/catalog/product/c/g/cgv58112mm10ch-1.jpg	0	Bathroom >  Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
13890	Kraus C-GV-581-12mm-10AB Golden Sunset Glass Vessel Sink and Waterfall Faucet Antique Brass	Kraus	C-GV-581-12mm-10AB	846639005104		C-GV-581-12mm-10AB	http://www.expressdecor.com/kraus-c-gv-581-12mm-10ab-golden-sunset-glass-vessel-sink-and-waterfall-faucet-antique-brass.html	240	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish Golden Sunset glass sink and matching waterfall faucet will complement any bathroom decor   Installing Kraus combo is an ideal home improvement project  Sink   	http://www.expressdecor.com/media/catalog/product/c/g/cgv58112mm10ch-1.jpg	0	Bathroom >  Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
13891	Kraus C-GV-581-12mm-10ORB Golden Sunset Glass Vessel Sink and Waterfall Faucet Oil Rubbed Bronze	Kraus	C-GV-581-12mm-10ORB	846639005111		C-GV-581-12mm-10ORB	http://www.expressdecor.com/kraus-c-gv-581-12mm-10orb-golden-sunset-glass-vessel-sink-and-waterfall-faucet-oil-rubbed-bronze.html	240	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish Golden Sunset glass sink and matching waterfall faucet will complement any bathroom decor   Installing Kraus combo is an ideal home improvement project  Sink   	http://www.expressdecor.com/media/catalog/product/c/g/cgv58112mm10ch-1.jpg	0	Bathroom >  Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
13892	Kraus C-GV-581-12mm-10G Golden Sunset Glass Vessel Sink and Waterfall Faucet Gold	Kraus	C-GV-581-12mm-10G	846639005128		C-GV-581-12mm-10G	http://www.expressdecor.com/kraus-c-gv-581-12mm-10g-golden-sunset-glass-vessel-sink-and-waterfall-faucet-gold.html	240	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish Golden Sunset glass sink and matching waterfall faucet will complement any bathroom decor   Installing Kraus combo is an ideal home improvement project  Sink   	http://www.expressdecor.com/media/catalog/product/c/g/cgv58112mm10ch-1.jpg	0	Bathroom >  Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
13893	Kraus C-GV-600-19mm-10CH Copper Glass Vessel Sink and Waterfall Faucet Chrome	Kraus	C-GV-600-19mm-10CH	812679015878		C-GV-600-19mm-10CH	http://www.expressdecor.com/kraus-c-gv-600-19mm-10ch-copper-glass-vessel-sink-and-waterfall-faucet-chrome.html	260	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish Copper glass sink and matching waterfall faucet will complement any bathroom decor   Installing Kraus combo is an ideal home improvement project  Sink   Glass s	http://www.expressdecor.com/media/catalog/product/c/g/cgv60019mm10ch-1.jpg	0	Bathroom >  Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
13894	Kraus C-GV-600-19mm-10SN Copper Glass Vessel Sink and Waterfall Faucet Satin Nickel	Kraus	C-GV-600-19mm-10SN	812679015885		C-GV-600-19mm-10SN	http://www.expressdecor.com/kraus-c-gv-600-19mm-10sn-copper-glass-vessel-sink-and-waterfall-faucet-satin-nickel.html	260	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish Copper glass sink and matching waterfall faucet will complement any bathroom decor   Installing Kraus combo is an ideal home improvement project  Sink   Glass s	http://www.expressdecor.com/media/catalog/product/c/g/cgv60019mm10ch-1.jpg	0	Bathroom >  Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
13895	Kraus C-GV-600-19mm-10AB Copper Glass Vessel Sink and Waterfall Faucet Antique Brass	Kraus	C-GV-600-19mm-10AB	812679015892		C-GV-600-19mm-10AB	http://www.expressdecor.com/kraus-c-gv-600-19mm-10ab-copper-glass-vessel-sink-and-waterfall-faucet-antique-brass.html	260	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish Copper glass sink and matching waterfall faucet will complement any bathroom decor   Installing Kraus combo is an ideal home improvement project  Sink   Glass s	http://www.expressdecor.com/media/catalog/product/c/g/cgv60019mm10ch-1.jpg	0	Bathroom >  Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
13896	Kraus C-GV-600-19mm-10ORB Copper Glass Vessel Sink and Waterfall Faucet Oil Rubbed Bronze	Kraus	C-GV-600-19mm-10ORB	812679015908		C-GV-600-19mm-10ORB	http://www.expressdecor.com/kraus-c-gv-600-19mm-10orb-copper-glass-vessel-sink-and-waterfall-faucet-oil-rubbed-bronze.html	260	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish Copper glass sink and matching waterfall faucet will complement any bathroom decor   Installing Kraus combo is an ideal home improvement project  Sink   Glass s	http://www.expressdecor.com/media/catalog/product/c/g/cgv60019mm10ch-1.jpg	0	Bathroom >  Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
13897	Kraus C-GV-600-19mm-10G Copper Glass Vessel Sink and Waterfall Faucet Gold	Kraus	C-GV-600-19mm-10G	812679015915		C-GV-600-19mm-10G	http://www.expressdecor.com/kraus-c-gv-600-19mm-10g-copper-glass-vessel-sink-and-waterfall-faucet-gold.html	260	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish Copper glass sink and matching waterfall faucet will complement any bathroom decor   Installing Kraus combo is an ideal home improvement project  Sink   Glass s	http://www.expressdecor.com/media/catalog/product/c/g/cgv60019mm10ch-1.jpg	0	Bathroom >  Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
13898	Kraus C-GV-600-19mm-1002CH Copper Glass Vessel Sink and Sheven Faucet Chrome	Kraus	C-GV-600-19mm-1002CH	846639000390		C-GV-600-19mm-1002CH	http://www.expressdecor.com/kraus-c-gv-600-19mm-1002ch-copper-glass-vessel-sink-and-sheven-faucet-chrome.html	220	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish glass sink and matching waterfall faucet will complement any bathroom decor   Installing Kraus combo is an ideal home improvement project  Sink   Glass sink is 	http://www.expressdecor.com/media/catalog/product/c/g/cgv60019mm1002ch-1.jpg	0	Bathroom >  Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
13899	Kraus C-GV-600-19mm-1002SN Copper Glass Vessel Sink and Sheven Faucet Satin Nickel	Kraus	C-GV-600-19mm-1002SN	846639000406		C-GV-600-19mm-1002SN	http://www.expressdecor.com/kraus-c-gv-600-19mm-1002sn-copper-glass-vessel-sink-and-sheven-faucet-satin-nickel.html	220	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish glass sink and matching waterfall faucet will complement any bathroom decor   Installing Kraus combo is an ideal home improvement project  Sink   Glass sink is 	http://www.expressdecor.com/media/catalog/product/c/g/cgv60019mm1002ch-1.jpg	0	Bathroom >  Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
13900	Kraus C-GV-600-19mm-1002AB Copper Glass Vessel Sink and Sheven Faucet Antique Brass	Kraus	C-GV-600-19mm-1002AB	846639000413		C-GV-600-19mm-1002AB	http://www.expressdecor.com/kraus-c-gv-600-19mm-1002ab-copper-glass-vessel-sink-and-sheven-faucet-antique-brass.html	220	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish glass sink and matching waterfall faucet will complement any bathroom decor   Installing Kraus combo is an ideal home improvement project  Sink   Glass sink is 	http://www.expressdecor.com/media/catalog/product/c/g/cgv60019mm1002ch-1.jpg	0	Bathroom >  Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
13901	Kraus C-GV-600-19mm-1002ORB Copper Glass Vessel Sink and Sheven Faucet Oil Rubbed Bronze	Kraus	C-GV-600-19mm-1002ORB	846639000420		C-GV-600-19mm-1002ORB	http://www.expressdecor.com/kraus-c-gv-600-19mm-1002orb-copper-glass-vessel-sink-and-sheven-faucet-oil-rubbed-bronze.html	220	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish glass sink and matching waterfall faucet will complement any bathroom decor   Installing Kraus combo is an ideal home improvement project  Sink   Glass sink is 	http://www.expressdecor.com/media/catalog/product/c/g/cgv60019mm1002ch-1.jpg	0	Bathroom >  Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
13902	Kraus C-GV-600-19mm-1007CH Copper Glass Vessel Sink and Ramus Faucet Chrome	Kraus	C-GV-600-19mm-1007CH	846639000437		C-GV-600-19mm-1007CH	http://www.expressdecor.com/kraus-c-gv-600-19mm-1007ch-copper-glass-vessel-sink-and-ramus-faucet-chrome.html	210	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish glass sink and matching waterfall faucet will complement any bathroom decor   Installing Kraus combo is an ideal home improvement project  Sink   Glass sink is 	http://www.expressdecor.com/media/catalog/product/c/g/cgv60019mm1007ch-1.jpg	0	Bathroom >  Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
13903	Kraus C-GV-600-19mm-1007SN Copper Glass Vessel Sink and Ramus Faucet Satin Nickel	Kraus	C-GV-600-19mm-1007SN	846639000444		C-GV-600-19mm-1007SN	http://www.expressdecor.com/kraus-c-gv-600-19mm-1007sn-copper-glass-vessel-sink-and-ramus-faucet-satin-nickel.html	210	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish glass sink and matching waterfall faucet will complement any bathroom decor   Installing Kraus combo is an ideal home improvement project  Sink   Glass sink is 	http://www.expressdecor.com/media/catalog/product/c/g/cgv60019mm1007ch-1.jpg	0	Bathroom >  Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
13904	Kraus C-GV-600-19mm-1007AB Copper Glass Vessel Sink and Ramus Faucet Antique Brass	Kraus	C-GV-600-19mm-1007AB	846639000451		C-GV-600-19mm-1007AB	http://www.expressdecor.com/kraus-c-gv-600-19mm-1007ab-copper-glass-vessel-sink-and-ramus-faucet-antique-brass.html	210	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish glass sink and matching waterfall faucet will complement any bathroom decor   Installing Kraus combo is an ideal home improvement project  Sink   Glass sink is 	http://www.expressdecor.com/media/catalog/product/c/g/cgv60019mm1007ch-1.jpg	0	Bathroom >  Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
13905	Kraus C-GV-600-19mm-1007ORB Copper Glass Vessel Sink and Ramus Faucet Oil Rubbed Bronze	Kraus	C-GV-600-19mm-1007ORB	846639000468		C-GV-600-19mm-1007ORB	http://www.expressdecor.com/kraus-c-gv-600-19mm-1007orb-copper-glass-vessel-sink-and-ramus-faucet-oil-rubbed-bronze.html	210	In Stock	Add a touch of elegance to your bathroom with a glass sink combo from Kraus  Stylish glass sink and matching waterfall faucet will complement any bathroom decor   Installing Kraus combo is an ideal home improvement project  Sink   Glass sink is 	http://www.expressdecor.com/media/catalog/product/c/g/cgv60019mm1007ch-1.jpg	0	Bathroom >  Bathroom Combos	Tools & Hardware>Plumbing & Fixtures>Sinks		New
